couple	2	1	-1	2	1	1	1	3	-1	-1	-1
absorbed	3	-1	-1	2	1	-1	3	4	3	-1	2
penalties	3	-1	-1	-1	4	-1	3	3	3	4	4
Mario	3	2	-1	-1	1	1	3	3	-1	3	-1
IP	3	4	-1	1	6	2	3	4	-1	-1	-1
storing	-1	2	1	3	2	-1	2	3	2	-1	-1
rule	2	1	-1	1	1	1	2	3	-1	-1	-1
complies	3	-1	-1	-1	5	-1	3	3	3	3	3
Tide	-1	-1	2	2	1	-1	2	2	3	-1	2
suspected	3	2	-1	-1	3	4	3	3	-1	3	-1
integrity	3	-1	-1	-1	4	4	4	3	-1	4	-1
Fairfield	-1	-1	3	-1	5	2	3	3	-1	3	2
rubbing	3	-1	-1	3	-1	-1	2	4	3	-1	-1
cuts	2	1	-1	1	1	1	2	3	-1	-1	-1
BBQ	-1	-1	1	1	2	-1	3	5	1	-1	1
combination	-1	3	2	-1	2	3	3	3	-1	3	-1
algorithms	3	-1	-1	-1	5	-1	3	4	4	-1	5
offset	3	2	-1	-1	5	3	3	3	-1	3	-1
deals	3	1	-1	2	1	1	2	2	-1	-1	-1
resolving	3	2	-1	-1	3	3	3	3	-1	3	-1
tense	3	2	-1	4	2	-1	3	4	2	-1	-1
Refine	3	2	-1	-1	2	3	3	4	-1	3	-1
graphs	3	-1	-1	-1	3	-1	3	4	2	-1	3
Audrey	-1	-1	4	-1	3	4	4	3	-1	2	2
voted	3	3	-1	2	2	1	2	3	-1	-1	-1
Kiwi	3	3	-1	4	2	-1	3	2	-1	-1	-1
June	-1	2	1	1	1	-1	1	3	1	-1	-1
Equatorial	-1	-1	3	3	4	-1	4	4	3	-1	2
Estates	-1	3	2	3	4	-1	2	3	-1	-1	-1
tradition	3	-1	-1	-1	2	-1	3	3	2	2	5
Joomla	3	-1	-1	5	5	-1	6	3	-1	-1	4
worth	3	2	-1	1	1	2	2	3	-1	-1	-1
Commodore	-1	-1	2	-1	5	5	6	3	-1	3	3
confirming	-1	2	2	-1	3	3	3	3	-1	3	-1
Holistic	-1	-1	4	-1	4	4	4	3	-1	-1	3
Laboratories	-1	-1	4	-1	4	3	4	4	-1	3	-1
Japanese	2	2	-1	2	2	1	2	4	-1	-1	-1
eliminates	3	3	-1	-1	3	3	3	3	-1	3	-1
grants	-1	3	1	-1	4	1	2	3	-1	3	-1
erection	-1	-1	3	-1	3	3	3	3	-1	3	2
processor	3	-1	-1	-1	4	-1	3	3	3	-1	4
swallow	-1	-1	2	-1	2	2	2	3	-1	3	1
allergies	-1	-1	2	3	2	-1	3	3	4	-1	3
offenses	-1	-1	2	-1	4	4	3	3	-1	3	3
slopes	-1	-1	2	4	1	-1	2	3	2	-1	4
Casual	3	3	-1	-1	2	1	2	3	-1	3	-1
Newman	-1	-1	4	4	4	-1	4	4	2	-1	2
Avid	3	-1	-1	4	5	-1	2	3	2	-1	-1
Mill	3	3	-1	-1	3	1	2	2	-1	4	-1
leadership	-1	-1	2	-1	2	4	3	4	-1	3	-1
somehow	2	2	-1	-1	1	1	1	4	-1	3	-1
convictions	-1	-1	4	-1	5	5	5	4	-1	-1	5
of	-1	1	1	1	1	-1	1	3	1	-1	-1
homemade	3	-1	-1	2	2	-1	3	3	5	-1	1
adolescents	4	-1	-1	3	-1	-1	4	2	4	-1	2
students	-1	2	1	1	1	-1	2	3	1	-1	-1
Bucks	-1	-1	1	2	2	-1	2	3	3	-1	2
Hulk	2	2	-1	4	5	-1	2	3	4	-1	-1
Hobbies	3	-1	-1	-1	2	-1	2	4	3	-1	3
coil	3	-1	-1	3	1	-1	2	2	2	-1	2
BlogThis	-1	-1	4	6	-1	-1	3	4	3	-1	2
suspicious	-1	-1	2	-1	5	3	3	4	-1	-1	3
milfseeker	3	-1	-1	5	6	-1	3	5	5	-1	3
frequencies	-1	3	2	-1	3	3	3	3	-1	3	-1
forehead	2	2	-1	3	-1	-1	2	3	2	-1	-1
Comcast	3	2	-1	4	4	-1	5	3	-1	-1	-1
Senegal	-1	-1	5	-1	5	2	2	3	-1	2	2
Accessory	-1	3	2	2	4	-1	4	3	2	-1	-1
Accountant	3	-1	-1	3	3	-1	4	4	-1	-1	3
Asheville	-1	-1	3	-1	5	4	4	4	-1	3	2
heads	-1	1	1	1	-1	-1	2	2	1	-1	-1
toast	2	1	-1	2	2	-1	2	4	2	-1	-1
Bengal	3	-1	-1	4	3	-1	4	4	-1	-1	-1
Translators	3	-1	-1	3	4	-1	3	4	3	-1	2
Gerry	-1	-1	2	-1	2	1	3	3	-1	-1	2
augmentation	4	3	-1	2	5	-1	4	4	3	-1	-1
Xavier	-1	-1	5	-1	3	3	3	3	-1	4	2
Highland	-1	-1	3	-1	4	3	3	3	-1	3	2
Junction	-1	-1	4	-1	3	3	3	4	-1	3	4
distinct	3	-1	-1	-1	3	3	3	3	-1	3	-1
launches	3	-1	-1	-1	-1	-1	2	3	2	3	2
doubled	2	2	-1	1	1	1	2	2	-1	-1	-1
pledged	-1	-1	2	3	3	-1	3	3	3	-1	5
diseases	3	3	-1	3	2	2	2	3	-1	-1	-1
Alexandra	2	-1	-1	3	4	-1	4	4	2	-1	2
spacecraft	-1	-1	4	-1	3	2	3	5	-1	3	3
Alaska	-1	3	2	-1	2	2	3	4	-1	3	-1
Shoe	2	1	-1	1	1	1	2	2	-1	-1	-1
chose	2	1	-1	2	1	1	-1	2	-1	-1	-1
fulfillment	-1	-1	2	-1	4	3	4	3	-1	-1	4
uses	-1	1	1	1	1	-1	2	3	1	-1	-1
Pond	-1	-1	1	-1	1	1	2	4	-1	-1	1
fireplace	3	-1	-1	3	2	-1	2	4	4	-1	2
Franc	-1	-1	-1	5	3	-1	3	4	2	-1	2
lesbianas	-1	-1	2	3	2	-1	3	4	3	-1	3
appealing	-1	2	2	-1	4	3	3	4	-1	3	-1
Philosophy	4	-1	-1	-1	-1	-1	3	3	3	4	3
conscious	-1	-1	2	-1	3	3	3	4	-1	3	3
take	-1	1	1	1	1	-1	2	4	1	-1	-1
Realtor	-1	-1	3	5	-1	-1	3	4	-1	-1	2
Fred	2	-1	-1	-1	1	-1	2	2	-1	2	2
Chris	1	2	-1	6	2	1	2	3	-1	-1	-1
lacks	-1	2	2	-1	2	1	2	3	-1	3	-1
Camino	3	-1	-1	5	4	-1	6	4	-1	-1	-1
Comics	-1	3	2	-1	-1	1	3	3	-1	2	-1
summaries	3	-1	-1	1	3	3	4	4	-1	-1	-1
ROMs	-1	-1	2	-1	6	2	3	4	-1	3	-1
Suzanne	-1	-1	3	5	4	-1	5	4	-1	-1	2
tape	-1	2	2	-1	4	1	2	2	-1	3	-1
Wildcats	-1	-1	2	-1	5	2	2	4	-1	2	2
Piper	3	-1	-1	5	3	-1	3	3	5	-1	3
hunk	-1	-1	2	4	4	-1	2	2	3	-1	1
Wesleyan	4	3	-1	6	6	-1	6	5	-1	-1	-1
sensation	-1	-1	2	-1	4	4	2	3	-1	3	3
provision	-1	-1	3	-1	4	3	4	4	-1	4	-1
pill	2	-1	-1	-1	1	-1	2	2	3	2	2
forever	3	-1	-1	-1	-1	-1	2	4	2	-1	1
Pauline	3	2	-1	5	5	-1	5	3	-1	-1	-1
informational	4	3	-1	-1	2	3	4	4	-1	4	-1
elevator	-1	-1	2	-1	2	2	3	3	-1	3	1
closure	-1	-1	3	-1	4	4	3	3	-1	3	4
campaign	-1	3	2	-1	3	3	3	3	-1	3	-1
Chapman	-1	-1	3	4	5	-1	4	3	-1	-1	2
renewed	-1	-1	1	2	4	-1	2	4	4	-1	3
relative	-1	-1	2	-1	3	3	3	3	-1	3	-1
Anne	-1	-1	2	-1	-1	1	2	2	-1	2	-1
retention	-1	-1	4	-1	4	5	4	4	-1	4	4
charming	-1	-1	2	-1	2	1	3	3	-1	3	3
hard	-1	1	1	1	1	-1	1	3	1	-1	-1
somewhere	2	-1	-1	-1	1	-1	1	4	2	2	1
Patricia	3	-1	-1	-1	4	2	4	3	-1	2	-1
integers	2	3	-1	-1	4	1	2	2	-1	2	-1
teachers	2	1	-1	1	1	1	1	3	-1	-1	-1
shrimp	-1	-1	2	-1	2	2	2	3	-1	3	2
Bible	2	1	-1	1	1	1	2	2	-1	-1	-1
possible	-1	2	1	1	2	-1	1	3	3	-1	-1
Reprints	-1	-1	2	-1	2	2	3	3	-1	-1	2
bubble	-1	-1	4	2	1	-1	2	3	-1	-1	1
Clerical	-1	-1	2	-1	4	5	3	3	-1	3	3
Metasearch	-1	-1	4	-1	-1	5	4	3	-1	2	5
influences	-1	3	2	-1	3	3	3	3	-1	3	-1
Lester	-1	2	3	-1	6	-1	4	3	3	-1	-1
Asia	2	2	-1	1	2	1	2	3	-1	-1	-1
Iceland	3	-1	-1	-1	4	1	3	2	-1	2	-1
manually	-1	-1	1	-1	1	2	3	4	-1	-1	2
Commonwealth	3	3	-1	-1	4	3	4	3	-1	5	-1
enhanced	3	-1	-1	-1	4	-1	3	4	2	3	4
annum	-1	-1	5	-1	6	5	3	4	-1	3	4
amateur	3	2	-1	4	4	2	2	4	-1	-1	-1
million	-1	2	1	1	1	-1	2	3	2	-1	-1
Ink	2	-1	-1	-1	1	-1	2	2	2	2	1
indirect	-1	-1	2	-1	1	2	2	3	-1	3	2
CEO	4	-1	-1	-1	2	-1	2	3	2	3	3
England	3	2	-1	2	2	1	2	4	-1	-1	-1
Caribbean	-1	-1	3	-1	3	3	4	3	-1	4	-1
Symphony	-1	-1	3	-1	4	2	4	4	-1	3	4
investments	3	3	-1	2	4	5	4	3	-1	-1	-1
Walton	-1	-1	4	5	-1	-1	4	3	-1	-1	2
Sweater	2	-1	-1	2	1	-1	1	3	2	-1	-1
Hyatt	-1	-1	2	5	3	-1	4	3	-1	-1	2
switches	-1	-1	2	-1	2	1	3	3	-1	3	-1
Biographical	3	3	-1	3	4	-1	4	4	5	-1	-1
economical	-1	-1	2	-1	4	3	3	4	-1	-1	3
enhancing	4	-1	-1	-1	4	-1	3	3	3	-1	3
armed	-1	-1	1	-1	2	1	2	3	-1	2	-1
bangbus	-1	-1	5	-1	6	4	4	3	-1	3	1
glasses	2	1	-1	2	1	1	2	3	-1	-1	-1
Yugoslavia	-1	-1	4	-1	6	3	4	3	-1	3	2
follows	-1	2	1	1	1	-1	2	3	1	-1	-1
unbiased	3	-1	-1	2	3	-1	3	4	3	-1	3
Jamaica	3	-1	-1	-1	-1	-1	4	3	3	2	2
Respondent	4	-1	-1	-1	4	5	4	5	-1	3	-1
was	-1	1	1	1	1	-1	1	3	2	-1	-1
ratio	-1	3	2	-1	3	1	3	3	-1	3	-1
sights	3	-1	-1	-1	2	-1	2	4	2	2	2
comprised	-1	-1	2	3	4	-1	5	4	3	-1	2
motion	-1	2	2	-1	3	1	2	3	-1	3	-1
swap	-1	-1	2	2	2	-1	2	2	2	-1	1
fought	-1	1	2	-1	2	2	1	4	-1	3	-1
represented	-1	-1	2	-1	3	4	3	4	-1	3	-1
Greenfield	3	2	-1	4	-1	-1	4	3	3	-1	-1
OpenGL	3	4	-1	3	6	-1	4	4	-1	-1	-1
periodic	-1	-1	2	-1	3	3	4	3	-1	3	2
mixing	-1	-1	2	-1	1	1	2	3	-1	2	-1
Swan	-1	-1	2	3	1	-1	2	2	3	-1	2
Colorado	2	2	-1	2	-1	2	3	3	-1	-1	-1
Flute	2	-1	-1	4	2	-1	2	3	-1	-1	-1
affects	-1	2	1	-1	1	2	2	3	-1	2	-1
licensee	4	-1	-1	2	-1	-1	3	4	2	-1	4
ozone	3	-1	-1	5	4	-1	3	4	4	-1	2
Corp	4	3	-1	-1	4	3	3	2	-1	2	-1
fist	-1	-1	2	-1	2	1	2	3	-1	2	1
Timberland	3	-1	-1	3	-1	-1	4	3	2	-1	-1
tangible	4	-1	-1	6	-1	-1	3	4	4	-1	4
Mark	-1	2	1	1	2	-1	2	3	2	-1	-1
lacking	-1	2	1	-1	1	2	3	3	-1	3	-1
result	-1	2	1	1	1	-1	2	3	2	-1	-1
creditors	-1	-1	2	-1	4	3	4	3	-1	3	4
Mens	-1	2	1	-1	1	-1	2	3	1	-1	-1
discharged	3	-1	-1	-1	4	3	3	4	-1	3	-1
Wicked	3	-1	-1	3	2	-1	3	3	-1	-1	2
runtime	3	-1	-1	2	4	-1	4	4	3	-1	5
Farm	-1	-1	2	-1	1	1	1	3	-1	2	-1
Carmen	-1	-1	4	2	5	-1	3	4	3	-1	2
strengthened	-1	-1	2	-1	3	4	4	4	-1	-1	3
SMTP	-1	-1	4	4	6	-1	4	5	-1	-1	4
credit	-1	3	2	1	3	-1	3	3	5	-1	-1
unwilling	3	-1	-1	2	2	-1	2	3	3	-1	-1
examples	-1	2	1	1	2	-1	2	3	1	-1	-1
badly	-1	-1	2	1	1	-1	1	3	1	-1	1
boom	-1	-1	1	3	4	-1	2	2	2	-1	1
const	-1	-1	1	-1	-1	1	3	3	-1	3	-1
prisoners	-1	-1	2	-1	3	2	3	4	-1	3	1
edge	-1	-1	2	-1	1	1	2	4	-1	2	-1
this	-1	-1	1	1	1	-1	1	2	1	-1	-1
forget	-1	1	1	-1	1	1	2	3	-1	3	-1
indicative	-1	-1	3	-1	4	3	4	4	-1	3	4
Announcements	3	3	-1	2	3	3	3	3	-1	-1	-1
Notice	2	2	-1	1	1	2	2	3	-1	-1	-1
Walter	3	-1	-1	-1	4	-1	4	3	-1	3	2
Campbell	3	-1	-1	-1	5	-1	4	4	-1	-1	2
public	-1	2	2	1	2	-1	2	2	2	-1	-1
allowable	-1	-1	1	-1	2	2	3	4	-1	3	2
inflammatory	4	-1	-1	4	4	-1	4	5	5	-1	3
Tehran	-1	-1	2	-1	5	3	4	5	-1	3	2
Exodus	4	-1	-1	6	6	-1	3	4	-1	-1	4
as	-1	1	1	1	1	-1	1	2	1	-1	-1
Progressive	3	3	-1	-1	4	4	3	4	-1	3	-1
scrap	-1	-1	2	-1	3	1	2	4	-1	3	1
either	-1	1	1	1	1	-1	1	4	1	-1	-1
Ericsson	-1	2	3	-1	-1	3	5	3	-1	3	-1
dark	-1	1	1	-1	1	1	2	3	-1	2	-1
Guidebook	3	-1	-1	1	3	-1	3	4	2	-1	-1
load	-1	-1	2	-1	1	1	2	2	-1	3	-1
torn	-1	-1	2	-1	1	1	2	3	-1	3	2
casinos	4	3	-1	5	3	2	3	4	-1	-1	-1
alterations	-1	-1	2	-1	4	4	4	4	-1	3	3
Rhapsody	-1	-1	6	-1	6	6	6	3	-1	4	4
Forrester	3	4	-1	4	5	-1	6	3	3	-1	-1
Pres	3	4	-1	4	-1	-1	-1	2	5	-1	-1
Brent	-1	-1	4	5	4	-1	3	3	-1	-1	2
Seiko	-1	-1	3	-1	6	4	4	3	-1	2	2
Beauty	-1	2	1	2	-1	-1	1	3	1	-1	-1
fixes	3	1	-1	2	2	1	2	3	-1	-1	-1
posed	-1	-1	3	1	3	-1	2	2	3	-1	4
Bold	3	-1	-1	-1	-1	-1	2	3	2	-1	1
Probate	-1	-1	4	-1	5	5	6	3	-1	3	4
Education	-1	3	2	1	2	-1	2	3	2	-1	-1
winds	-1	-1	2	-1	1	1	1	3	-1	2	-1
precautions	-1	-1	3	-1	3	4	3	3	-1	3	4
Conrad	2	-1	-1	4	5	-1	6	3	-1	-1	2
forces	3	2	-1	1	1	1	2	3	-1	-1	-1
Mbps	-1	-1	2	2	5	-1	3	4	2	-1	3
thresholds	4	-1	-1	-1	-1	2	4	3	-1	4	-1
gathered	3	2	-1	-1	3	3	2	3	-1	3	-1
per	-1	2	1	1	1	-1	3	2	3	-1	-1
Ferrari	-1	-1	2	-1	4	3	4	2	-1	3	2
Kuala	-1	-1	4	-1	4	2	4	3	-1	2	2
Wizard	2	-1	-1	-1	3	1	3	3	-1	3	-1
sampling	4	-1	-1	2	4	3	3	4	-1	-1	-1
neurons	3	-1	-1	2	4	-1	4	3	2	-1	5
Perez	-1	-1	4	-1	5	3	3	4	-1	2	2
verdict	-1	-1	2	-1	4	4	2	3	-1	3	3
Multimedia	-1	-1	2	-1	5	2	3	4	-1	4	-1
livecam	-1	4	2	-1	3	2	2	4	-1	3	-1
including	-1	2	1	1	1	-1	2	4	2	-1	-1
Drives	2	2	-1	2	4	1	2	3	-1	-1	-1
considered	4	3	-1	2	3	3	3	4	-1	-1	-1
efforts	3	2	-1	1	2	2	2	3	-1	-1	-1
gravity	-1	-1	2	2	3	-1	3	4	3	-1	3
owns	-1	1	1	2	-1	-1	2	3	2	-1	-1
Seminar	3	-1	-1	-1	3	-1	4	4	3	-1	3
Peterson	-1	-1	3	-1	3	2	4	3	-1	-1	2
successes	3	2	-1	1	2	2	3	4	-1	-1	-1
accent	3	-1	-1	2	4	-1	2	4	3	-1	2
conceptual	-1	-1	2	2	3	-1	3	3	4	-1	5
washing	-1	-1	1	-1	1	1	2	4	-1	2	2
dropping	-1	-1	2	-1	3	2	2	3	-1	2	-1
approaches	2	2	-1	2	-1	2	3	3	-1	-1	-1
prevents	3	2	-1	1	2	3	2	2	-1	-1	-1
ad	2	3	-1	1	2	4	-1	2	-1	-1	-1
Actor	2	-1	-1	-1	1	1	2	3	-1	2	-1
blades	-1	-1	2	-1	1	1	2	2	-1	2	1
motions	-1	2	2	-1	4	1	2	3	-1	3	-1
Randy	3	-1	-1	-1	3	2	4	4	-1	2	-1
grazing	-1	-1	4	-1	3	2	3	4	-1	3	2
Fisheries	-1	-1	3	-1	4	3	3	4	-1	3	2
Box	-1	1	1	1	1	-1	2	2	1	-1	-1
Macmillan	4	-1	-1	5	5	-1	5	3	-1	-1	-1
sock	-1	-1	1	-1	1	1	2	2	-1	-1	1
Hayden	-1	-1	3	-1	-1	3	4	3	-1	3	2
Cigar	-1	-1	2	-1	2	1	2	3	-1	2	1
Freezers	-1	-1	2	-1	-1	2	2	3	-1	3	1
Liberty	3	-1	-1	-1	-1	-1	3	4	2	3	3
soy	-1	-1	1	-1	2	1	6	4	-1	-1	1
Washer	3	-1	-1	4	-1	-1	2	3	2	-1	2
dude	-1	-1	2	2	2	-1	1	2	2	-1	1
influence	-1	-1	2	-1	3	3	3	4	-1	2	-1
maintain	3	2	-1	1	1	3	2	4	-1	-1	-1
godsmack	-1	-1	6	4	6	-1	6	4	-1	-1	3
bras	-1	-1	2	2	1	-1	1	3	-1	-1	1
embryo	3	-1	-1	6	4	-1	5	4	4	-1	-1
Oxley	-1	-1	2	-1	-1	2	4	3	-1	2	2
rebounds	-1	-1	3	4	3	-1	3	4	2	-1	3
Ministries	-1	4	4	-1	4	4	4	4	-1	3	-1
Councils	-1	3	3	3	3	-1	2	3	3	-1	-1
Thunderbird	-1	-1	4	-1	6	2	4	3	-1	3	2
encounters	-1	-1	2	-1	3	2	3	3	-1	3	3
standard	-1	3	2	1	2	-1	3	3	3	-1	-1
obligations	4	-1	-1	-1	5	-1	4	4	4	3	4
Escherichia	-1	-1	6	-1	6	6	6	4	-1	4	2
heated	-1	2	1	-1	1	1	2	4	-1	2	-1
resurrection	4	-1	-1	6	-1	-1	3	4	5	-1	-1
Sid	2	-1	-1	4	1	-1	3	3	-1	-1	-1
Dolby	-1	-1	3	5	3	-1	3	4	-1	-1	2
faced	-1	2	2	3	2	-1	2	3	3	-1	-1
Williams	2	2	-1	3	3	2	3	3	-1	-1	-1
prohibits	4	-1	-1	-1	3	-1	3	2	2	3	4
erroneous	4	-1	-1	2	5	-1	4	4	4	-1	-1
commercial	3	-1	-1	2	3	2	3	4	-1	-1	-1
activate	-1	-1	2	-1	2	3	3	4	-1	2	1
translations	-1	3	2	-1	3	4	3	4	-1	4	-1
backbone	-1	-1	2	-1	2	2	2	3	-1	3	3
Rajasthan	3	-1	-1	5	4	-1	4	2	-1	-1	-1
hence	3	-1	-1	-1	-1	1	2	3	-1	3	-1
Massage	3	2	-1	-1	2	2	3	3	-1	3	-1
spare	-1	-1	1	-1	2	2	2	3	-1	2	2
sections	-1	2	1	1	2	-1	2	3	2	-1	-1
incremental	-1	-1	2	-1	3	3	3	4	-1	-1	3
secure	4	2	-1	2	2	3	2	4	-1	-1	-1
app	-1	-1	1	-1	-1	1	2	2	-1	-1	3
Consortium	-1	-1	4	-1	6	6	4	4	-1	-1	5
separation	4	2	-1	-1	1	3	2	5	-1	3	-1
Metropolitan	4	3	-1	-1	4	4	3	3	-1	4	-1
depend	-1	-1	2	-1	2	1	2	3	-1	3	-1
Fashion	-1	2	2	-1	3	1	2	3	-1	2	-1
creativity	-1	-1	2	-1	3	3	3	3	-1	3	3
adviser	3	-1	-1	1	2	-1	3	4	2	-1	3
pledge	-1	-1	4	3	3	-1	3	3	3	-1	4
Amanda	-1	-1	2	-1	3	1	4	3	-1	3	2
Attractions	3	-1	-1	-1	2	-1	3	4	3	3	3
preparation	-1	-1	2	-1	2	3	2	3	-1	3	-1
poses	-1	-1	3	1	2	-1	2	3	2	-1	2
activist	-1	-1	3	2	-1	-1	3	3	3	-1	3
preparing	-1	2	2	-1	2	3	2	3	-1	3	-1
Meta	-1	-1	3	-1	5	1	2	3	-1	2	4
Fry	-1	-1	1	-1	1	1	2	2	-1	-1	1
installs	3	2	-1	1	-1	2	2	3	-1	-1	-1
auxiliary	-1	-1	2	-1	-1	4	4	4	-1	3	5
Lime	-1	-1	2	-1	1	1	2	3	-1	3	2
Rocket	-1	-1	2	2	1	-1	2	4	3	-1	1
Ranch	3	-1	-1	-1	2	1	3	4	-1	3	-1
granny	-1	-1	1	4	-1	-1	2	3	4	-1	1
Kent	3	-1	-1	-1	2	-1	3	2	2	3	2
Links	-1	3	2	1	2	-1	2	3	2	-1	-1
injected	-1	-1	2	-1	2	3	2	4	-1	3	3
parental	-1	-1	2	2	1	-1	3	4	3	-1	3
extended	-1	2	2	-1	1	4	3	3	-1	2	-1
Podcasts	3	-1	-1	-1	-1	3	4	4	-1	3	-1
Vitamin	3	2	-1	-1	2	1	3	4	-1	3	-1
Linguistics	4	-1	-1	2	5	-1	4	4	3	-1	5
deficits	-1	-1	2	-1	4	4	3	4	-1	-1	4
pile	-1	-1	2	4	1	-1	2	3	2	-1	2
Norwegian	3	-1	-1	-1	5	3	5	3	-1	4	-1
indicator	3	2	-1	-1	-1	3	3	4	-1	3	-1
Leslie	-1	-1	3	-1	2	1	3	3	-1	3	2
Lumber	-1	-1	2	-1	3	3	6	3	-1	3	2
Liberal	3	2	-1	-1	3	3	3	3	-1	3	-1
Gould	-1	-1	3	-1	4	1	6	5	-1	2	2
understanding	3	2	-1	1	2	3	3	3	-1	-1	-1
OS	-1	4	6	1	3	-1	3	3	2	-1	-1
towel	-1	-1	1	-1	1	1	2	3	-1	-1	1
Moran	-1	-1	5	-1	5	2	5	3	-1	-1	2
Kate	2	-1	-1	-1	2	-1	3	3	1	2	2
establishing	3	3	-1	1	2	3	3	4	-1	-1	-1
NYC	3	-1	-1	-1	2	-1	3	3	1	2	2
helper	3	2	-1	3	1	-1	2	3	2	-1	-1
Jess	3	2	-1	4	1	-1	4	2	-1	-1	-1
Observer	-1	-1	2	-1	-1	1	3	3	-1	3	3
Mailman	3	-1	-1	3	2	-1	2	3	-1	-1	1
literacy	-1	-1	2	-1	3	2	4	3	-1	3	2
init	-1	-1	-1	2	-1	-1	3	3	3	-1	3
Thunder	-1	-1	1	2	3	-1	2	3	2	-1	1
dive	-1	-1	2	-1	1	1	2	4	-1	3	2
Suites	4	3	-1	2	-1	3	1	3	-1	-1	-1
Portage	6	-1	-1	4	6	-1	3	3	5	-1	-1
Keller	3	-1	-1	4	6	-1	3	4	-1	-1	2
eBay	-1	4	1	1	2	-1	3	3	2	-1	-1
trumpet	3	-1	-1	5	4	-1	3	4	3	-1	-1
Tristan	3	-1	-1	4	4	-1	4	3	-1	-1	-1
rightly	3	2	-1	2	1	-1	1	3	2	-1	-1
Clifton	4	-1	-1	4	4	-1	5	3	-1	-1	2
obtained	4	2	-1	1	3	3	3	3	-1	-1	-1
Somalia	-1	-1	2	-1	3	2	4	3	-1	3	2
mandated	-1	-1	2	3	4	-1	3	4	6	-1	4
lend	-1	-1	2	1	2	-1	2	4	2	-1	2
schemes	-1	2	2	-1	4	3	3	4	-1	4	-1
bugs	-1	1	2	-1	3	1	1	3	-1	3	-1
Congratulations	-1	-1	2	-1	1	3	2	4	-1	3	1
fulfilling	4	-1	-1	3	3	-1	4	4	3	-1	3
stroke	3	-1	-1	-1	3	1	3	3	-1	3	-1
ceremony	-1	-1	2	-1	3	1	3	4	-1	3	3
inbox	3	-1	-1	1	2	-1	2	3	4	-1	2
snacks	-1	-1	2	-1	1	1	2	3	-1	2	2
rent	-1	2	2	-1	1	1	2	2	-1	2	-1
addresses	-1	3	3	2	2	-1	3	2	1	-1	-1
floating	3	-1	-1	-1	2	1	2	3	-1	3	-1
wrote	-1	2	1	2	1	-1	2	3	2	-1	-1
Runner	-1	-1	2	2	1	-1	2	3	1	-1	2
Competitions	-1	2	2	-1	3	3	2	4	-1	3	-1
Dynasty	-1	-1	2	-1	4	4	3	4	-1	4	4
purely	-1	-1	2	2	1	-1	2	3	3	-1	3
REBOUND	-1	-1	2	4	4	-1	3	4	-1	-1	2
Ivory	-1	-1	3	-1	3	2	4	4	-1	4	3
Levin	3	-1	-1	5	5	-1	4	4	-1	-1	-1
Supplier	3	-1	-1	-1	-1	-1	3	4	2	-1	3
localized	-1	-1	3	-1	4	3	3	4	-1	3	2
Ballet	-1	-1	2	4	3	-1	2	3	2	-1	1
Lincoln	-1	-1	3	-1	3	1	4	3	-1	2	-1
Photographic	-1	-1	2	-1	-1	3	3	4	-1	3	3
Nixon	-1	-1	3	5	3	-1	3	3	3	-1	2
legendary	-1	-1	3	5	4	-1	3	5	3	-1	2
yields	3	-1	-1	-1	2	-1	2	3	2	3	3
CFO	3	-1	-1	5	4	-1	3	4	-1	-1	-1
isolated	3	-1	-1	-1	4	3	3	4	-1	-1	-1
stakeholder	-1	-1	2	-1	5	2	4	3	-1	4	3
specially	-1	-1	2	-1	2	3	3	3	-1	-1	2
twink	6	-1	-1	4	5	-1	4	4	-1	-1	-1
Nasdaq	-1	-1	5	2	5	-1	4	3	-1	-1	2
wax	3	-1	-1	3	1	-1	2	3	2	-1	1
kiss	2	-1	-1	-1	1	1	1	3	-1	-1	-1
hath	-1	-1	-1	5	5	-1	6	4	-1	-1	3
Robotics	3	-1	-1	2	5	-1	3	3	2	-1	5
signifies	-1	-1	2	-1	3	3	3	4	-1	3	3
fool	-1	-1	1	2	1	-1	1	3	1	-1	1
carbon	3	-1	-1	-1	3	-1	3	4	3	3	1
Highlands	-1	-1	2	-1	-1	2	2	3	-1	3	3
trimmed	-1	-1	2	-1	2	2	2	4	-1	3	2
References	3	4	-1	1	-1	3	4	4	-1	-1	-1
onsite	3	2	-1	2	3	-1	2	3	2	-1	-1
cancellation	-1	-1	2	-1	3	3	3	4	-1	-1	4
manipulate	-1	-1	2	-1	4	4	2	4	-1	-1	3
Maurice	-1	-1	5	5	5	-1	6	3	-1	-1	2
Picks	-1	-1	2	-1	2	1	1	3	-1	2	-1
lay	3	-1	-1	-1	1	-1	2	2	2	-1	2
set	-1	1	1	1	1	-1	2	2	1	-1	-1
initiation	3	-1	-1	3	4	-1	3	4	4	-1	4
last	-1	1	2	1	1	-1	1	2	1	-1	-1
Peter	1	2	-1	1	2	1	2	3	-1	-1	-1
spots	-1	2	2	-1	2	1	2	3	-1	3	-1
patented	3	-1	-1	-1	-1	-1	4	4	2	3	3
Cruising	-1	-1	3	-1	5	3	3	3	-1	3	-1
Voodoo	3	4	-1	5	4	-1	6	3	-1	-1	-1
Association	-1	-1	4	1	3	-1	3	3	3	-1	-1
predecessor	3	3	-1	2	4	-1	4	4	3	-1	-1
October	-1	2	1	1	2	-1	1	3	2	-1	-1
partially	-1	-1	2	-1	2	3	3	4	-1	3	3
